student_id,reading,math,pre_reading,pre_math,teacher_fem,two_teachers,mixed_grades,class_size,percent_girls,percent_native,teacher_exp,grade,school_id,classroom_id
96,0.638839721679688,1.16796767711639,2.19235253334045,1.68369209766388,0,0,1,26,63.6363639831543,100,0,4,4223,A4
97,-0.516426980495453,-0.409008473157883,0.349800884723663,1.23596930503845,0,0,1,26,63.6363639831543,100,0,4,4223,A4
98,-0.516426980495453,-1.19749653339386,-0.461385369300842,-0.778783142566681,0,1,0,23,42.8571434020996,80.9523773193359,28,4,4507,4BRU
99,-1.45259141921997,-0.507569491863251,-0.0963515415787697,-0.107199005782604,1,1,0,22,52.3809509277344,70,10,4,4507,4ZEE
100,-1.04216802120209,-0.220938608050346,-0.43121662735939,-0.805430710315704,1,0,0,20,47.3684196472168,94.7368392944336,1,8,4525,8B
101,0.787638604640961,-0.322631776332855,1.51373493671417,-0.410586565732956,0,1,0,20,36.8421058654785,73.684211730957,16,8,4525,8A
102,-1.17365109920502,-1.23787045478821,-1.18136894702911,-2.38480710983276,0,0,0,15,50,0,5,8,4526,8A
103,-0.705242514610291,-0.119245424866676,-0.319298714399338,-0.90414172410965,0,1,0,14,53.8461532592773,0,4,8,4526,8B
104,-1.45259141921997,-1.59174060821533,-0.554092347621918,1.23596930503845,1,1,0,23,59.0909080505371,0,27,4,4530,4A
105,-1.79404950141907,-1.88742363452911,-0.979965150356293,0.415144234895706,1,0,0,23,54.5454559326172,4.54545450210571,31,4,4530,4B
106,-1.69027900695801,-1.95632374286652,-1.29263877868652,-1.9195671081543,1,1,0,22,42.8571434020996,14.2857141494751,5,6,4603,6
107,-1.75023925304413,-0.979096114635468,-2.15301465988159,-0.888210415840149,1,1,1,20,44.4444427490234,0,13,6,4603,5/6
108,-0.769675076007843,-1.00037455558777,0.546803295612335,-0.70416271686554,0,1,0,20,42.1052627563477,100,33,4,4611,4B
109,-1.63932049274445,-0.526018142700195,-0.64900279045105,-1.10156381130219,1,1,0,24,65.2173919677734,13.6363639831543,9,8,4617,8A
110,-1.10790956020355,-0.119245424866676,-1.62904059886932,0.181679621338844,0,0,0,22,52.3809509277344,21.0526313781738,3,8,4617,8B
111,-0.946095168590546,-1.49317955970764,-2.02871298789978,-1.37574684619904,1,0,0,25,54.1666679382324,0,5,4,4617,4A
112,-0.829430282115936,-1.19749653339386,-1.40873503684998,-2.04733109474182,1,1,0,25,58.3333320617676,13.043478012085,7,4,4617,4B
113,0.510792911052704,0.182357579469681,-0.177470177412033,0.0420419126749039,1,0,0,19,41.1764717102051,88.2352905273438,7,4,4629,4A
114,1.33335530757904,-0.050450935959816,-0.613928020000458,0.647013664245605,1,1,1,16,57.1428565979004,100,25,4,25,4B
115,-1.69027900695801,-0.295036762952805,1.62323331832886,0.0571999028325081,1,0,1,26,53.8461532592773,92.3076934814453,3,6,4707,6-E
116,-0.0810678526759148,-0.310447454452515,-0.00943873170763254,-0.107199005782604,1,0,1,25,50,92.8571395874023,25,4,4707,4-M
117,0.783959448337555,-0.113325446844101,0.410639852285385,0.415144234895706,1,1,0,21,40.9090919494629,63.6363639831543,27,4,4763,4B
118,-0.272443950176239,0.694300055503845,-0.261827379465103,-0.213164493441582,0,1,0,24,52.1739120483398,90.9090881347656,32,8,4767,8B
119,2.14903664588928,1.30445909500122,0.379431903362274,0.675234794616699,0,0,0,23,50,95.2380981445312,7,8,4767,8D
120,-0.275217473506927,-0.0995912253856659,0.771156907081604,0.572878241539001,1,1,0,26,44,92,20,6,4767,6C
121,-0.97675222158432,-0.58820503950119,-0.0698536708950996,-0.716317594051361,0,1,0,21,55,84.2105255126953,34,6,4767,6B
122,0.971955418586731,-0.490482300519943,-0.36310076713562,0.0571999028325081,0,1,0,21,60,84.2105255126953,34,6,4767,6B
123,0.5972039103508,0.291299849748611,-0.0698536708950996,-0.114692881703377,1,1,0,26,44,92,20,6,4767,6C
124,2.38401889801025,1.75714135169983,0.392148822546005,0.830717384815216,0,1,0,21,60,84.2105255126953,34,6,4767,6B
125,0.288408726453781,0.975359201431274,0.771156907081604,1.60423493385315,1,1,0,26,44,92,20,6,4767,6C
126,-0.237569496035576,0.478040605783463,-0.252794623374939,0.937487483024597,1,0,0,24,62.5,86.9565200805664,8,4,4767,4A
127,-0.707074463367462,0.182357579469681,-0.136910855770111,-0.629542231559753,1,0,0,26,44,95.8333358764648,4,4,4767,4C
128,2.70181608200073,-0.211886450648308,1.21023774147034,0.415144234895706,1,1,1,29,50,90,15,4,4798,4BH
129,1.66036868095398,1.46365070343018,0.700349271297455,0.639005601406097,1,1,0,29,69.2307662963867,92,37,4,4798,4AH
130,-0.842204093933105,-1.74633634090424,-0.319298714399338,-1.00285279750824,0,1,0,25,65.2173919677734,95.6521759033203,6,8,4813,8B
131,-0.773723304271698,-1.23787045478821,-1.12692248821259,-1.39769685268402,0,1,0,24,56.5217399597168,95.6521759033203,13,8,4813,8A
132,-1.91071438789368,-0.113325446844101,-0.252794623374939,-0.480301320552826,1,1,1,26,16.6666660308838,100,37,4,4834,4B
133,-1.62047493457794,-0.803252518177032,-0.177470177412033,-0.629542231559753,0,0,0,23,40.9090919494629,86.363639831543,37,4,4834,4A
134,-0.443106144666672,0.584468126296997,0.187429159879684,-0.97415679693222,1,1,0,29,53.5714302062988,89.2857131958008,5,6,4841,6B
135,0.360361009836197,1.26852750778198,0.284256041049957,0.572878241539001,1,1,0,28,48.1481475830078,100,5,6,4841,6A
136,0.375974386930466,0.03303287550807,0.505838394165039,-0.215234339237213,0,0,1,25,47.0588226318359,100,21,4,41,45
137,-0.00921095348894596,-0.217418566346169,0.095350481569767,-0.718212306499481,1,0,1,26,52.9411773681641,100,14,4,41,34
138,1.20280230045319,0.779913663864136,-0.493125438690186,1.08855652809143,1,0,0,26,60,40,3,6,8521,6B
139,0.5972039103508,-0.490482300519943,-0.617617130279541,-0.63037121295929,1,1,0,27,65.3846130371094,84.6153869628906,7,6,8630,6C
140,-0.160741418600082,-0.606130480766296,-0.177470177412033,1.23596930503845,1,1,0,28,55.5555572509766,72,7,4,8630,4D
141,-0.829430282115936,-0.606130480766296,0.410639852285385,0.937487483024597,1,0,0,25,48,86.9565200805664,4,4,8630,4C
142,-0.64900279045105,-1.59511888027191,-1.9435111284256,-1.46967577934265,0,0,0,17,50,18.75,30,6,170,6B
